time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-01-06T15:55:18.420Z,44.7131667,-111.0901667,9.88,2.53,md,8,84,0.0756,0.19,uu,uu50108795,2018-08-28T14:46:22.760Z,"Yellowstone National Park, Montana",earthquake,0.79,2.46,,4,reviewed,uu,uu
1994-12-21T09:48:40.080Z,44.7461667,-110.845,10.38,2.53,md,12,99,0.09058,0.06,uu,uu50108200,2018-08-28T05:31:31.860Z,"Yellowstone National Park, Wyoming",earthquake,0.34,0.7,,6,reviewed,uu,uu
1994-10-20T10:33:35.980Z,44.6228333,-110.6661667,7.3,2.89,md,7,131,0.024,0.14,uu,uu50105585,2018-08-28T05:26:49.010Z,"Yellowstone National Park, Wyoming",earthquake,0.57,2.68,,4,reviewed,uu,uu
1994-09-26T00:33:17.000Z,44.1978333,-110.6456667,8.78,2.58,md,10,176,0.2879,0.08,uu,uu50104680,2018-08-28T05:25:13.850Z,"Yellowstone National Park, Wyoming",earthquake,1.32,1.72,,5,reviewed,uu,uu
1994-09-24T15:04:39.500Z,44.6643333,-110.4726667,4.79,3.7,ml,20,55,,0.16,uu,uu50104615,2018-08-28T05:25:06.630Z,"Yellowstone National Park, Wyoming",earthquake,0.39,0.79,,2,reviewed,uu,uu
1994-09-01T00:47:18.750Z,44.7165,-110.6613333,4.19,2.99,md,17,69,0.01276,0.29,uu,uu50103070,2018-08-28T05:22:14.880Z,"Yellowstone National Park, Wyoming",earthquake,0.71,0.94,,11,reviewed,uu,uu
1994-08-19T04:06:05.610Z,44.4555,-111.019,5.01,2.72,md,11,238,0.1312,0.22,uu,uu50102615,2018-08-28T05:21:35.230Z,"Yellowstone National Park, Wyoming",earthquake,1.81,14.45,,8,reviewed,uu,uu
1994-08-19T04:04:40.490Z,44.434,-111.0276667,4.44,3.32,md,13,91,0.1385,0.31,uu,uu50102610,2018-08-28T05:21:34.570Z,"Yellowstone National Park, Wyoming",earthquake,0.81,3.33,,4,reviewed,uu,uu
1994-08-19T03:32:25.240Z,44.1991667,-110.608,2.07,2.7,md,22,114,,0.39,uu,uu50102600,2018-08-28T05:21:33.210Z,"Yellowstone National Park, Wyoming",earthquake,0.95,2.75,,11,reviewed,uu,uu
1994-07-31T15:03:03.290Z,44.2025,-110.6113333,5.69,2.68,md,15,157,,0.31,uu,uu50101625,2018-08-28T05:19:57.670Z,"Yellowstone National Park, Wyoming",earthquake,1.12,2.35,,6,reviewed,uu,uu
1994-07-31T14:45:58.900Z,44.2255,-110.6183333,2.03,2.7,md,18,110,,0.52,uu,uu50101610,2018-08-28T05:19:55.650Z,"Yellowstone National Park, Wyoming",earthquake,1.35,4.03,,7,reviewed,uu,uu
1994-07-31T11:46:33.800Z,44.1813333,-110.5661667,11.03,2.69,md,11,192,0.3322,0.16,uu,uu50101580,2018-08-28T05:19:51.730Z,"Yellowstone National Park, Wyoming",earthquake,0.97,1.72,,5,reviewed,uu,uu
1994-07-11T23:25:47.040Z,44.7541667,-111.0031667,11.52,3.23,md,16,93,0.005586,0.24,uu,uu50100445,2018-08-28T05:18:04.570Z,"Yellowstone National Park, Wyoming",earthquake,0.91,0.62,,7,reviewed,uu,uu
1994-07-03T16:17:24.040Z,44.8798333,-110.4038333,10.54,3.18,md,11,245,0.1303,0.26,uu,uu50100180,2018-08-28T05:17:37.880Z,"Yellowstone National Park, Wyoming",earthquake,3.06,1.6,,5,reviewed,uu,uu
1994-06-12T07:27:24.840Z,44.2725,-110.698,-0.02,2.5,md,10,272,0.4186,0.36,uu,uu50099155,2018-08-28T05:16:05.480Z,"Yellowstone National Park, Wyoming",earthquake,5.56,17.86,,3,reviewed,uu,uu
1994-04-29T23:15:11.630Z,44.7285,-110.5036667,3.76,2.71,md,14,78,0.01595,0.17,uu,uu50096040,2018-08-28T05:12:13.390Z,"Yellowstone National Park, Wyoming",earthquake,0.57,0.79,,11,reviewed,uu,uu
1994-03-31T21:30:06.310Z,44.7828333,-110.6968333,7.53,2.65,md,11,88,0.1096,0.11,uu,uu50092805,2018-08-28T05:10:25.030Z,"Yellowstone National Park, Wyoming",earthquake,0.42,1.02,,3,reviewed,uu,uu
1994-03-27T05:37:48.940Z,44.7883333,-110.9136667,6.98,2.81,md,13,126,0.04498,0.14,uu,uu50092370,2018-08-28T05:09:48.060Z,"Yellowstone National Park, Wyoming",earthquake,0.56,0.7,,9,reviewed,uu,uu
1994-03-26T20:41:01.630Z,44.783,-110.9243333,8.71,3.94,md,18,125,,0.22,uu,uu50092340,2018-08-28T05:09:45.350Z,"Yellowstone National Park, Wyoming",earthquake,0.67,0.87,,12,reviewed,uu,uu
1994-03-19T02:24:26.030Z,44.463,-110.581,7.18,2.64,md,7,190,0.1491,0.14,uu,uu50091700,2018-08-28T05:09:18.770Z,"Yellowstone National Park, Wyoming",earthquake,0.77,1.54,,3,reviewed,uu,uu
1994-01-01T21:52:42.340Z,44.6611667,-109.9918333,14.41,2.74,md,8,260,0.1438,0.13,uu,uu50079675,2018-08-28T05:04:46.930Z,"Yellowstone National Park, Wyoming",earthquake,2.29,0.82,,5,reviewed,uu,uu
1993-09-23T01:11:10.810Z,44.8395,-110.4503333,8.26,2.74,md,8,129,0.2162,0.25,uu,uu50076825,2018-08-28T04:59:06.970Z,"Yellowstone National Park, Wyoming",earthquake,1.06,16.54,,6,reviewed,uu,uu
1993-08-19T19:43:12.210Z,44.7766667,-110.9088333,10.63,3.44,md,16,120,,0.16,uu,uu50075975,2018-08-28T04:57:27.800Z,"Yellowstone National Park, Wyoming",earthquake,0.57,0.62,,9,reviewed,uu,uu
1993-08-05T18:04:56.550Z,44.7841667,-110.9908333,10.15,2.57,md,11,129,0.02713,0.28,uu,uu50075530,2018-08-28T04:56:34.040Z,"Yellowstone National Park, Wyoming",earthquake,1.44,0.85,,6,reviewed,uu,uu
1993-06-10T20:26:36.610Z,44.93,-111.003,5,2.9,md,,,,0.7,us,usp0005ubj,2014-11-07T00:53:12.710Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1993-04-14T00:24:48.880Z,44.777,-111,6.02,2.9,md,14,123,0.01821,0.16,uu,uu50072665,2018-08-28T04:50:41.870Z,"Yellowstone National Park, Wyoming",earthquake,0.59,0.99,,10,reviewed,uu,uu
1993-03-30T00:09:49.960Z,44.579,-111.2263333,10.52,2.6,md,17,130,0.0936,0.31,uu,uu50072395,2018-08-28T04:50:09.120Z,"southern Idaho",earthquake,1.97,1.2,,10,reviewed,uu,uu
1993-03-19T12:30:27.720Z,44.6506667,-110.4611667,1.67,2.53,md,9,80,0.09669,0.16,uu,uu50072145,2018-08-28T04:49:44.170Z,"Yellowstone National Park, Wyoming",earthquake,0.5,10.28,,7,reviewed,uu,uu
1993-03-19T12:15:24.880Z,44.6523333,-110.4586667,1.94,3.3,md,9,80,0.09559,0.1,uu,uu50072135,2018-08-28T04:49:42.870Z,"Yellowstone National Park, Wyoming",earthquake,0.39,7.9,,5,reviewed,uu,uu
1993-03-07T14:12:09.960Z,44.545,-110.904,5,3.1,ml,,,,0.8,us,usp0005p4u,2014-11-07T00:52:33.557Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1993-02-14T16:47:54.950Z,44.7305,-111.2196667,8.94,2.96,md,11,188,0.2703,0.25,uu,uu50071285,2018-08-28T04:48:06.100Z,"western Montana",earthquake,1.39,2.6,,5,reviewed,uu,uu
1993-01-02T06:39:15.600Z,44.8691667,-110.9935,10.9,2.66,md,11,202,0.2403,0.36,uu,uu50070260,2018-08-28T04:46:03.770Z,"Yellowstone National Park, Wyoming",earthquake,2.47,2.75,,8,reviewed,uu,uu
1992-12-28T11:25:26.310Z,44.6485,-110.9776667,7.28,2.92,md,10,161,0.08494,0.15,uu,uu50070145,2018-08-28T04:45:50.830Z,"Yellowstone National Park, Wyoming",earthquake,0.7,1.04,,5,reviewed,uu,uu
1992-12-28T10:27:25.510Z,44.6428333,-110.9695,5.68,2.92,md,13,151,0.0793,0.36,uu,uu50070140,2018-08-28T04:45:50.150Z,"Yellowstone National Park, Wyoming",earthquake,1.44,2.77,,4,reviewed,uu,uu
1992-12-28T09:58:39.870Z,44.6493333,-110.9578333,7.83,2.99,md,11,108,0.07079,0.15,uu,uu50070135,2018-08-28T04:45:49.490Z,"Yellowstone National Park, Wyoming",earthquake,0.46,0.72,,6,reviewed,uu,uu
1992-12-28T08:16:02.870Z,44.6501667,-111.0116667,7.83,3.2,md,13,159,0.1092,0.17,uu,uu50070130,2018-08-28T04:45:48.830Z,"Yellowstone National Park, Wyoming",earthquake,1.03,0.74,,6,reviewed,uu,uu
1992-12-04T17:08:03.130Z,44.608,-110.259,4.33,2.74,md,11,127,0.06208,0.3,uu,uu50069570,2018-08-28T04:44:40.110Z,"Yellowstone National Park, Wyoming",earthquake,0.76,1.54,,4,reviewed,uu,uu
1992-11-11T18:17:38.720Z,44.6681667,-110.4645,6.51,2.66,md,12,59,0.07923,0.15,uu,uu50068770,2018-08-28T04:43:40.310Z,"Yellowstone National Park, Wyoming",earthquake,0.45,1.44,,8,reviewed,uu,uu
1992-08-16T00:41:17.760Z,44.5771667,-109.9951667,4.92,3.22,md,9,231,0.1577,0.26,uu,uu50066745,2018-08-28T04:39:54.850Z,"Wyoming",earthquake,1.79,15.52,,3,reviewed,uu,uu
1992-07-28T19:02:45.070Z,44.8025,-111.149,5.94,2.78,md,13,207,0.03091,0.21,uu,uu50066410,2018-08-28T04:39:16.140Z,"western Montana",earthquake,1.24,0.89,,10,reviewed,uu,uu
1992-07-20T08:30:13.100Z,44.5826667,-110.3608333,4.68,2.63,md,13,75,0.09614,0.2,uu,uu50066110,2018-08-28T04:38:39.490Z,"Yellowstone National Park, Wyoming",earthquake,0.49,1.68,,7,reviewed,uu,uu
1992-07-20T07:55:54.800Z,44.5756667,-110.3698333,2.06,3.52,md,12,70,0.09592,0.37,uu,uu50066105,2018-08-28T04:38:38.820Z,"Yellowstone National Park, Wyoming",earthquake,1.08,4.01,,8,reviewed,uu,uu
1992-07-20T07:44:38.050Z,44.5695,-110.3721667,2.92,2.59,md,9,93,0.09331,0.05,uu,uu50066095,2018-08-28T04:38:37.510Z,"Yellowstone National Park, Wyoming",earthquake,0.42,1.43,,4,reviewed,uu,uu
1992-07-20T07:31:51.200Z,44.5711667,-110.379,1.95,2.92,md,8,93,0.09822,0.12,uu,uu50066085,2018-08-28T04:38:36.220Z,"Yellowstone National Park, Wyoming",earthquake,0.38,1.62,,5,reviewed,uu,uu
1992-07-20T07:03:28.680Z,44.5726667,-110.3518333,0.21,3.57,md,18,79,0.08448,0.28,uu,uu50066075,2018-08-28T04:38:34.880Z,"Yellowstone National Park, Wyoming",earthquake,0.64,1.05,,7,reviewed,uu,uu
1992-07-20T06:49:54.910Z,44.5631667,-110.3611667,6.04,2.73,md,9,93,0.08322,0.21,uu,uu50066065,2018-08-28T04:38:33.590Z,"Yellowstone National Park, Wyoming",earthquake,0.61,2.67,,4,reviewed,uu,uu
1992-06-29T17:22:40.920Z,44.8175,-111.2348333,7.88,2.73,md,10,245,0.09381,0.23,uu,uu50065570,2018-08-28T04:37:35.070Z,"western Montana",earthquake,3.31,0.91,,5,reviewed,uu,uu
1992-03-01T06:09:23.230Z,44.5281667,-110.5991667,4.74,2.6,md,15,89,0.09108,0.1,uu,uu50061995,2018-08-28T04:30:30.870Z,"Yellowstone National Park, Wyoming",earthquake,0.34,0.92,,10,reviewed,uu,uu
1991-10-20T21:06:30.760Z,44.6448333,-110.1066667,3.19,2.56,md,8,202,0.06135,0.06,uu,uu50060220,2018-08-28T04:27:15.570Z,"Yellowstone National Park, Wyoming",earthquake,0.55,0.91,,6,reviewed,uu,uu
1991-01-04T09:20:35.600Z,44.7228333,-111.2138333,8.58,2.7,md,12,171,0.02274,0.15,uu,uu50055245,2018-08-28T04:17:35.240Z,"western Montana",earthquake,0.79,0.81,,8,reviewed,uu,uu
1990-12-31T20:28:10.860Z,44.7356667,-111.2225,8.09,2.73,md,12,180,,0.14,uu,uu50055165,2018-08-28T04:17:25.420Z,"western Montana",earthquake,0.85,0.62,,8,reviewed,uu,uu
1990-12-25T14:56:36.590Z,44.7266667,-111.2316667,8.3,2.77,md,15,178,0.01809,0.21,uu,uu50055065,2018-08-28T04:17:12.490Z,"western Montana",earthquake,0.98,0.68,,6,reviewed,uu,uu
1990-12-24T02:54:15.030Z,44.732,-111.2721667,10.16,2.8,md,14,256,0.03229,0.2,uu,uu50054945,2018-08-28T04:16:56.830Z,"western Montana",earthquake,2.75,0.96,,2,reviewed,uu,uu
1990-09-01T20:33:32.480Z,44.6761667,-109.8955,-1.18,2.75,md,9,254,0.2762,0.3,uu,uu50053070,2018-08-28T04:13:12.790Z,"Yellowstone National Park, Wyoming",earthquake,3.26,11.42,,5,reviewed,uu,uu
1990-06-16T22:13:51.350Z,44.7241667,-110.8045,8.31,2.52,md,14,141,0.07972,0.11,uu,uu50050660,2018-08-28T04:08:07.210Z,"Yellowstone National Park, Wyoming",earthquake,0.51,1.01,,14,reviewed,uu,uu
1990-05-04T18:29:40.380Z,44.4201667,-110.303,7.81,2.64,md,8,138,0.1337,0.09,uu,uu50049885,2018-08-28T04:06:33.560Z,"Yellowstone National Park, Wyoming",earthquake,0.47,1.03,,5,reviewed,uu,uu
1990-05-04T02:24:08.720Z,44.4138333,-110.3133333,5.95,2.5,md,13,133,0.131,0.11,uu,uu50049860,2018-08-28T04:06:30.200Z,"Yellowstone National Park, Wyoming",earthquake,0.38,1.32,,6,reviewed,uu,uu
1989-09-30T07:13:07.160Z,44.786,-111.106,5,3.4,ml,,,,0.3,us,usp000406g,2014-11-07T00:44:55.240Z,"western Montana",earthquake,,,,,reviewed,us,but
1989-09-30T06:51:59.980Z,44.787,-111.114,5,3.1,ml,,,,0.7,us,usp000406e,2014-11-07T00:44:55.226Z,"western Montana",earthquake,,,,,reviewed,us,but
1989-09-30T01:46:36.710Z,44.78,-111.127,5,3.4,ml,,,,0.5,us,usp0004063,2014-11-07T00:44:55.178Z,"western Montana",earthquake,,,,,reviewed,us,but
1989-09-30T01:30:30.380Z,44.778,-111.105,5,3,ml,,,,0.5,us,usp0004062,2014-11-07T00:44:55.177Z,"western Montana",earthquake,,,,,reviewed,us,but
1989-07-26T22:38:07.420Z,44.7425,-111.073,9.17,3.33,md,9,154,0.05051,0.12,uu,uu50043920,2018-08-28T03:54:01.680Z,"Yellowstone National Park, Montana",earthquake,0.9,0.7,,5,reviewed,uu,uu
1989-05-09T06:29:17.060Z,44.1936667,-110.7286667,13.44,2.5,md,10,211,0.2276,0.15,uu,uu50042460,2018-08-28T03:51:04.220Z,"Yellowstone National Park, Wyoming",earthquake,0.76,1.25,,5,reviewed,uu,uu
1989-04-11T02:42:37.290Z,44.489,-110.3488333,9.88,2.69,md,6,198,0.05934,0.07,uu,uu50042025,2018-08-28T03:50:18.380Z,"Yellowstone National Park, Wyoming",earthquake,1.73,1.81,,3,reviewed,uu,uu
1989-03-29T00:49:30.200Z,44.714,-111.1363333,14,2.66,md,8,138,0.08487,0.07,uu,uu50041775,2018-08-28T03:49:47.530Z,"western Montana",earthquake,0.57,0.88,,3,reviewed,uu,uu
1989-03-19T23:40:24.300Z,44.6148333,-110.3885,2.03,2.52,md,11,130,0.08624,0.41,uu,uu50041690,2018-08-28T03:49:36.370Z,"Yellowstone National Park, Wyoming",earthquake,0.88,3.99,,3,reviewed,uu,uu
1988-11-15T15:16:00.900Z,44.648,-110.985,5,3,ml,,,,0.4,us,usp0003nw2,2014-11-07T00:43:06.420Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1988-05-03T07:55:53.340Z,44.7913333,-110.494,7.68,2.64,md,17,105,0.04757,0.11,uu,uu50036555,2018-08-28T03:39:23.280Z,"Yellowstone National Park, Wyoming",earthquake,0.38,0.57,,9,reviewed,uu,uu
1988-03-09T04:58:43.290Z,44.474,-110.383,3.76,2.72,md,17,84,0.07457,0.25,uu,uu50036080,2018-08-28T03:38:37.040Z,"Yellowstone National Park, Wyoming",earthquake,0.66,1.51,,4,reviewed,uu,uu
1988-03-07T15:06:43.470Z,44.2206667,-110.2681667,7.39,2.86,md,17,142,0.08015,0.25,uu,uu50036055,2018-08-28T03:38:34.460Z,"Yellowstone National Park, Wyoming",earthquake,0.95,1.52,,4,reviewed,uu,uu
1987-11-29T21:58:26.620Z,44.3663333,-110.5793333,1.78,3.4,md,24,66,0.1976,0.29,uu,uu50034840,2018-08-28T03:36:19.470Z,"Yellowstone National Park, Wyoming",earthquake,0.54,2.36,,4,reviewed,uu,uu
1987-07-30T17:53:11.550Z,44.638,-111.058,5,3.4,ml,,,,0.6,us,usp000372k,2014-11-07T00:40:42.958Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,but
1987-07-24T10:33:38.710Z,44.678,-111.008,5,3.2,ml,,,,1.3,us,usp00036x6,2014-11-07T00:40:41.972Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1987-06-06T16:57:08.220Z,44.2083333,-110.7901667,13.63,2.63,md,16,70,0.3341,0.29,uu,uu50032720,2018-08-28T03:32:27.720Z,"Yellowstone National Park, Wyoming",earthquake,0.86,2.84,,6,reviewed,uu,uu
1987-06-06T12:40:10.420Z,44.2181667,-110.7888333,0.6,2.91,md,11,121,0.3437,0.36,uu,uu50032715,2018-08-28T03:32:27.050Z,"Yellowstone National Park, Wyoming",earthquake,1.09,6.02,,3,reviewed,uu,uu
1987-06-06T12:39:29.700Z,44.2223333,-110.7958333,10.95,2.64,md,8,119,0.346,0.05,uu,uu50032710,2018-08-28T03:32:26.400Z,"Yellowstone National Park, Wyoming",earthquake,0.37,1.52,,6,reviewed,uu,uu
1987-06-06T00:13:06.350Z,44.707,-111.303,5,3.4,ml,,,,0.5,us,usp00035jb,2014-11-07T00:40:30.871Z,"western Montana",earthquake,,,,,reviewed,us,but
1987-02-06T09:29:50.090Z,44.729,-111.0321667,9.96,3.01,md,15,69,0.03554,0.25,uu,uu50031475,2018-08-28T03:30:07.050Z,"Yellowstone National Park, Wyoming",earthquake,0.93,0.8,,10,reviewed,uu,uu
1987-02-05T13:56:36.590Z,44.7278333,-111.037,9.65,3.16,md,16,69,0.0384,0.27,uu,uu50031460,2018-08-28T03:30:05.720Z,"Yellowstone National Park, Wyoming",earthquake,0.99,0.97,,10,reviewed,uu,uu
1986-11-25T20:45:23.830Z,44.6683333,-111.0291667,12.05,2.83,md,17,76,0.08077,0.21,uu,uu50030825,2018-08-28T03:28:48.260Z,"Yellowstone National Park, Wyoming",earthquake,0.54,0.98,,3,reviewed,uu,uu
1986-11-24T06:31:48.810Z,44.6691667,-111.0301667,12.89,2.65,md,17,51,0.08097,0.19,uu,uu50030790,2018-08-28T03:28:43.670Z,"Yellowstone National Park, Wyoming",earthquake,0.47,0.81,,8,reviewed,uu,uu
1986-11-15T00:56:55.400Z,44.6771667,-111.0335,12.96,2.62,md,17,73,0.08444,0.27,uu,uu50030640,2018-08-28T03:28:28.550Z,"Yellowstone National Park, Wyoming",earthquake,0.68,1.12,,3,reviewed,uu,uu
1986-06-27T04:09:30.520Z,44.648,-111.076,5,2.8,ml,,,,0.6,us,usp0002vf2,2014-11-07T00:38:35.192Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1986-04-04T14:16:34.370Z,44.6171667,-110.9966667,9.25,2.54,md,15,75,0.1423,0.15,uu,uu50028850,2018-08-28T03:24:57.360Z,"Yellowstone National Park, Wyoming",earthquake,0.68,1.57,,3,reviewed,uu,uu
1986-03-07T19:32:07.840Z,44.6325,-111.0176667,9.93,2.5,md,11,87,0.0651,0.33,uu,uu50028575,2018-08-28T03:24:22.270Z,"Yellowstone National Park, Wyoming",earthquake,1.17,1.79,,3,reviewed,uu,uu
1986-02-11T22:27:55.180Z,44.6185,-111.0105,11.52,3,md,12,83,0.06575,0.19,uu,uu50028400,2018-08-28T03:24:04.860Z,"Yellowstone National Park, Wyoming",earthquake,0.69,1.03,,8,reviewed,uu,uu
1986-02-05T14:26:17.830Z,44.6371667,-111.0178333,9.89,2.66,md,17,55,0.1224,0.18,uu,uu50028270,2018-08-28T03:23:48.260Z,"Yellowstone National Park, Wyoming",earthquake,0.7,1.44,,3,reviewed,uu,uu
1986-01-08T13:36:28.340Z,44.61,-111.069,5,2.9,ml,,,,0.9,us,usp0002pw3,2014-11-07T00:37:45.952Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-12-31T21:32:10.360Z,44.6041667,-110.991,8.66,2.51,md,11,88,0.07847,0.1,uu,uu50027950,2018-08-28T03:23:08.610Z,"Yellowstone National Park, Wyoming",earthquake,0.43,0.92,,9,reviewed,uu,uu
1985-12-27T18:31:53.110Z,44.6245,-111.0011667,10.84,2.54,md,13,121,0.1045,0.3,uu,uu50027920,2018-08-28T03:23:05.340Z,"Yellowstone National Park, Wyoming",earthquake,1.05,1.67,,3,reviewed,uu,uu
1985-12-26T18:40:47.850Z,44.643,-111.026,5,2.8,ml,,,,0.5,us,usp0002pey,2014-11-07T00:37:40.299Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-12-16T14:53:52.640Z,44.612,-110.986,5,2.7,ml,,,,0.5,us,usp0002ny7,2014-11-07T00:37:37.942Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-12-16T14:33:14.280Z,44.621,-111.099,5,2.6,ml,,,,1.1,us,usp0002ny5,2014-11-07T00:37:37.934Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-12-15T12:03:03.620Z,44.615,-111,5,2.7,ml,,,,0.8,us,usp0002nwe,2014-11-07T00:37:37.712Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-12-15T01:42:02.850Z,44.6305,-111.0038333,13.07,2.61,md,20,45,0.07353,0.21,uu,uu50027720,2018-08-28T03:22:42.100Z,"Yellowstone National Park, Wyoming",earthquake,0.5,0.89,,4,reviewed,uu,uu
1985-12-05T21:58:08.830Z,44.635,-111.083,5,2.8,ml,,,,0.8,us,usp0002nk9,2014-11-07T00:37:36.020Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-12-04T06:43:01.250Z,44.642,-111.078,5,3.1,ml,,,,1.2,us,usp0002nhq,2014-11-07T00:37:35.591Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-12-04T06:37:51.190Z,44.644,-111.0196667,10.67,3.08,md,20,47,0.06939,0.26,uu,uu50027515,2018-08-28T03:22:16.170Z,"Yellowstone National Park, Wyoming",earthquake,0.61,0.94,,3,reviewed,uu,uu
1985-12-04T01:29:14.830Z,44.609,-111.067,5,2.7,ml,,,,0.9,us,usp0002nhb,2014-11-07T00:37:35.153Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-12-03T05:08:20.940Z,44.584,-111.105,5,2.7,ml,,,,1.2,us,usp0002ngp,2014-11-07T00:37:34.887Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-12-01T01:08:52.330Z,44.6375,-111.0221667,13.73,2.97,md,19,49,0.06449,0.24,uu,uu50027475,2018-08-28T03:22:12.840Z,"Yellowstone National Park, Wyoming",earthquake,0.58,1,,4,reviewed,uu,uu
1985-11-26T18:52:20.240Z,44.642,-111.023,5,2.7,ml,,,,0.5,us,usp0002n8h,2014-11-07T00:37:30.801Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-11-26T09:34:39.650Z,44.655,-110.9986667,12.12,2.79,md,15,57,0.08797,0.25,uu,uu50027330,2018-08-28T03:21:59.660Z,"Yellowstone National Park, Wyoming",earthquake,0.66,1.12,,7,reviewed,uu,uu
1985-11-26T09:27:48.340Z,44.659,-111.0171667,12.68,2.54,md,15,53,0.07997,0.24,uu,uu50027325,2018-08-28T03:21:58.970Z,"Yellowstone National Park, Wyoming",earthquake,0.66,1.08,,5,reviewed,uu,uu
1985-11-23T17:47:23.630Z,44.635,-111.048,5,2.7,ml,,,,1.2,us,usp0002n4j,2014-11-07T00:37:30.245Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-11-20T14:55:55.290Z,44.6276667,-111.0036667,12.76,2.66,md,17,43,0.07275,0.18,uu,uu50027215,2018-08-28T03:21:45.750Z,"Yellowstone National Park, Wyoming",earthquake,0.49,0.89,,3,reviewed,uu,uu
1985-11-19T12:22:04.660Z,44.633,-110.991,5,3,ml,,,,0.5,us,usp0002my6,2014-11-07T00:37:29.384Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-11-17T06:46:04.170Z,44.6365,-111.0108333,11.56,2.92,md,20,48,0.07121,0.27,uu,uu50027180,2018-08-28T03:21:41.030Z,"Yellowstone National Park, Wyoming",earthquake,0.6,0.86,,4,reviewed,uu,uu
1985-11-16T01:50:10.080Z,44.644,-111.079,5,3.5,ml,,,,0.6,us,usp0002mu3,2014-11-07T00:37:28.806Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-11-11T17:46:57.620Z,44.6435,-111.0095,11.09,2.53,md,11,94,0.07531,0.17,uu,uu50026975,2018-08-28T03:21:14.120Z,"Yellowstone National Park, Wyoming",earthquake,0.64,1.05,,3,reviewed,uu,uu
1985-11-11T11:27:37.720Z,44.613,-111.094,5,2.8,ml,,,,0.9,us,usp0002mnr,2014-11-07T00:37:27.821Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-11-10T15:46:22.930Z,44.696,-111.075,5,3.1,ml,,,,0.8,us,usp0002mmx,2014-11-07T00:37:27.705Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-11-10T12:58:42.430Z,44.624,-111.098,5,2.8,ml,,,,0.9,us,usp0002mmw,2014-11-07T00:37:27.686Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-11-10T05:52:16.460Z,44.614,-111.071,5,3.2,ml,,,,1.3,us,usp0002mmg,2014-11-07T00:37:27.629Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-11-09T17:16:16.790Z,44.652,-111.042,5,3.3,ml,,,,1.3,us,usp0002mkt,2014-11-07T00:37:27.502Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-11-09T16:36:41.050Z,44.646,-111.142,1,2.7,ml,,,,0.8,us,usp0002mks,2014-11-07T00:37:27.499Z,"western Montana",earthquake,,7.1,,,reviewed,us,us
1985-11-09T15:19:58.300Z,44.619,-111.065,5,3.3,ml,,,,1.1,us,usp0002mkn,2014-11-07T00:37:27.467Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-11-09T13:09:15.280Z,44.688,-111.051,5,4.2,ml,,,,0.8,us,usp0002mkh,2014-11-07T00:37:27.453Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-11-09T11:58:48.210Z,44.6471667,-111.0305,10.54,3.02,md,15,62,0.06504,0.19,uu,uu50026770,2018-08-28T03:20:47.310Z,"Yellowstone National Park, Wyoming",earthquake,0.61,1.05,,3,reviewed,uu,uu
1985-11-09T11:48:46.130Z,44.662,-111.104,5,3.1,ml,,,,1.3,us,usp0002mke,2014-11-07T00:37:27.393Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-11-09T11:46:25.750Z,44.663,-111.118,5,3.2,ml,,,,1.1,us,usp0002mkc,2014-11-07T00:37:27.387Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-11-09T11:40:22.590Z,44.766,-111.145,5,4.1,ml,,,,2.2,us,usp0002mkb,2014-11-07T00:37:27.385Z,"western Montana",earthquake,,,,,reviewed,us,us
